Breed1,Breed2,Breed3,Breed4,id
0.249654260136002,0.251031615861608,0.249654260136002,0.249659863866388,sample_39
0.183972221490711,0.183972235678787,0.44807888909943,0.183976653731071,sample_40
0.249997515717184,0.249997515717222,0.249997515717184,0.250007452848411,sample_41
0.249510707657251,0.249510707629233,0.249510707628714,0.251467877084801,sample_42
0.94977604607952,0.0167407489255893,0.0167407489255892,0.0167424560693016,sample_43
0.217379698986183,0.217379698986385,0.347860854374493,0.217379747652938,sample_44
0.249976773707352,0.249976773707375,0.249976779335513,0.25006967324976,sample_45
0.2498439874737,0.249843987481659,0.249843988389361,0.25046803665528,sample_46
0.232115969045707,0.232115969994482,0.30365208253889,0.232115978420922,sample_47
0.249808481425643,0.249808715900119,0.250547672828516,0.249835129845722,sample_48
0.330489109230795,0.223170014114068,0.223170014114067,0.223170862541071,sample_49
0.505349191642465,0.16488253102644,0.164882531026329,0.164885746304766,sample_50
0.249964591984241,0.249947723240457,0.249947729267298,0.250139955508005,sample_51
0.249913484631123,0.250259241042494,0.249913775914374,0.249913498412008,sample_52
0.249965798795919,0.249965798795973,0.249966130679973,0.250102271728136,sample_53
0.246365065533875,0.246365121862266,0.260904119035967,0.246365693567892,sample_54
0.249997652622829,0.250007038761633,0.249997652622829,0.249997655992709,sample_55
0.206902254195675,0.206904103965945,0.379289347283981,0.206904294554399,sample_56
0.471767068180052,0.176077622745121,0.176077622745121,0.176077686329706,sample_57
0.235498084734437,0.293505724192904,0.235498086794578,0.235498104278081,sample_58
0.249191673986335,0.252424977919017,0.249191673986335,0.249191674108313,sample_59
0.389801092124589,0.203365539977907,0.203365539977494,0.203467827920011,sample_60
0.249939526747616,0.249939526747295,0.249939526747267,0.250181419757823,sample_61
0.246855159812685,0.246855159812723,0.259434190366999,0.246855490007593,sample_62
0.132586330094833,0.132586330612618,0.602236491330344,0.132590847962206,sample_63
0.246946551565603,0.246303432650106,0.246303429861124,0.260446585923167,sample_64
0.155912217789626,0.155959294803398,0.532043584082376,0.156084903324601,sample_65
0.249846134773849,0.249846075984803,0.249846075984803,0.250461713256547,sample_66
0.232875086756405,0.232876183219811,0.301372792038751,0.232875937985033,sample_67
0.103823970589393,0.103824006295634,0.688527910306789,0.103824112808184,sample_68
0.247603216785292,0.247603259542264,0.257189942983716,0.247603580688728,sample_69
0.249957701720343,0.249957727673435,0.249957701720343,0.250126868885879,sample_70
0.236555855809663,0.290332343782114,0.236555855809663,0.23655594459856,sample_71
0.24714346161117,0.258569614040172,0.24714346161117,0.247143462737488,sample_72
0.249997040429458,0.249997039555459,0.249997039555356,0.250008880459728,sample_73
0.249897054645707,0.249897054645683,0.249897054645683,0.250308836062927,sample_74
0.246216926663938,0.261349218056238,0.246216926663938,0.246216928615887,sample_75
0.249168808535934,0.252493479018788,0.249168808535934,0.249168903909344,sample_76
0.230552669624626,0.230552675357796,0.308341973558472,0.230552681459105,sample_77
0.115353724954297,0.115353733996357,0.653938191005511,0.115354350043835,sample_78
0.104283064531683,0.104285071411985,0.687142010525822,0.104289853530511,sample_79
0.248615364599883,0.254152239722693,0.248615364599883,0.248617031077542,sample_80
0.235812044678407,0.292559336282752,0.235812044678407,0.235816574360434,sample_81
0.249949150152057,0.249909061185816,0.249909061185787,0.25023272747634,sample_82
0.248200319942899,0.248200336693362,0.255387103878994,0.248212239484745,sample_83
0.262011356673211,0.245954458094278,0.245954458094268,0.246079727138243,sample_84
0.249703136642225,0.249703165030989,0.250888643635633,0.249705054691153,sample_85
0.124089457002073,0.124116360539384,0.627680981531368,0.124113200927175,sample_86
0.226853958792513,0.226853964956876,0.319437973929671,0.22685410232094,sample_87
0.248544799363532,0.248545471009659,0.25436481260818,0.248544917018629,sample_88
0.249897834878362,0.249897835007995,0.249897834878367,0.250306495235277,sample_89
0.631040944854811,0.122985002284785,0.122985002284785,0.122989050575619,sample_90
0.243435931025323,0.269692206904799,0.243435931025323,0.243435931044554,sample_91
0.235248803832784,0.235248803832801,0.294251851665658,0.235250540668757,sample_92
0.260510956432781,0.246491756747538,0.246491756697872,0.246505530121809,sample_93
0.249666301312367,0.249666303855983,0.250992449913431,0.24967494491822,sample_94
0.125745943428858,0.125745973993327,0.622755161400343,0.125752921177473,sample_95
0.24831221128546,0.248312211467922,0.248312240030288,0.25506333721633,sample_96
0.249999926318268,0.249999926339687,0.249999926318268,0.250000221023777,sample_97
0.46555046338509,0.178149579265412,0.178149579265412,0.178150378084087,sample_98
0.249859131642601,0.249859131642621,0.249859132055747,0.250422604659032,sample_99
0.249643236028001,0.249643236030391,0.249643236027995,0.251070291913613,sample_100
0.249045484390912,0.249045484391079,0.252863537931317,0.249045493286693,sample_101
0.249975667538698,0.24997566811697,0.24997566753869,0.250072996805643,sample_102
0.249975018092315,0.250049045179653,0.249975018092322,0.250000918635711,sample_103
0.249933455934969,0.249933455934988,0.249933455935162,0.250199632194881,sample_104
0.681022848121979,0.106325011209383,0.106325011209382,0.106327129459255,sample_105
0.554224412370082,0.148568008155544,0.148568008155561,0.148639571318813,sample_106
0.199244933693721,0.40226498849363,0.199244933693721,0.199245144118929,sample_107
0.54790069485921,0.150699691637515,0.150699691637537,0.150699921865738,sample_108
0.249396732828738,0.249396732134351,0.249396732133526,0.251809802903385,sample_109
0.24950578595714,0.249505785955586,0.249505800219513,0.251482627867761,sample_110
0.249468063449427,0.249468043601495,0.249468043601495,0.251595849347584,sample_111
0.249873824605368,0.249873822473147,0.249873822473116,0.250378530448369,sample_112
0.161542664075258,0.161542664098532,0.515371956013479,0.161542715812731,sample_113
0.2499026102388,0.250292168655837,0.2499026102388,0.249902610866563,sample_114
0.248001548405175,0.255995239458107,0.248001636519877,0.248001575616841,sample_115
0.224305486977353,0.224305489296079,0.327082945153123,0.224306078573444,sample_116
0.140995894991537,0.141000735492152,0.577005820411572,0.140997549104739,sample_117
0.249536968960763,0.251389061483248,0.249536968960763,0.249537000595226,sample_118
0.541973117995546,0.15267299752025,0.152672997520226,0.152680886963979,sample_119
0.310976732463746,0.229672451656405,0.229672451656396,0.229678364223453,sample_120
0.249997568091741,0.250007295656897,0.249997568091741,0.249997568159622,sample_121
0.24987170948426,0.249871709484204,0.249871709484204,0.250384871547331,sample_122
0.249829120478729,0.249829126107773,0.250512476877301,0.249829276536197,sample_123
0.248392242246165,0.254823237362858,0.248392242246165,0.248392278144812,sample_124
0.249979099829761,0.249979099829762,0.249979099829764,0.250062700510713,sample_125
0.235601525306494,0.235601852150644,0.293194662014984,0.235601960527878,sample_126
0.293487515520756,0.23550378275914,0.235503783151788,0.235504918568316,sample_127
0.249990635165599,0.249990635165639,0.249990666193296,0.250028063475467,sample_128
0.24974455660772,0.249744557009487,0.249744556607714,0.250766329775079,sample_129
0.249697177525067,0.250908367799885,0.249697177602776,0.249697277072272,sample_130
0.241430886780648,0.241430813761277,0.241430810134889,0.275707489323187,sample_131
0.248859996476327,0.248859924898858,0.248859923167714,0.253420155457101,sample_132
0.249990972061068,0.249990980947567,0.249990974642721,0.250027072348645,sample_133
0.263657682967954,0.245424023242742,0.245424023242496,0.245494270546808,sample_134
0.2240653859325,0.224068248271004,0.327800194216832,0.224066171579665,sample_135
0.24876507032597,0.25370477399223,0.24876507032597,0.248765085355831,sample_136
0.515819299053642,0.161392815478364,0.161392815478323,0.161395069989671,sample_137
0.25006229301394,0.249975543742996,0.249975543741889,0.249986619501175,sample_138
0.249660070146688,0.249660962602131,0.250941670472076,0.249737296779105,sample_139
0.24779834536177,0.256604959291098,0.24779834536177,0.247798349985361,sample_140
0.0912017379344228,0.0912017403579786,0.726394748605955,0.0912017731016435,sample_141
0.316071404859604,0.227974047276301,0.2279740472753,0.227980500588795,sample_142
0.249993624796295,0.249993624700318,0.249993624700318,0.250019125803069,sample_143
0.186248796693204,0.186248796693283,0.441243855824202,0.186258550789312,sample_144
0.24991808095712,0.249918081156183,0.249918081086975,0.250245756799721,sample_145
0.281287385824642,0.239311439612714,0.239311439611064,0.24008973495158,sample_146
0.170486537941707,0.170486892644357,0.488539520312276,0.170487049101661,sample_147
0.24598041130694,0.262058737993538,0.245980417884746,0.245980432814776,sample_148
0.219650515070283,0.341048013120446,0.219650515070333,0.219650956738938,sample_149
0.249530605679058,0.249540010148945,0.249530605679045,0.251398778492952,sample_150
0.254162094422244,0.248610178483374,0.248610178483374,0.248617548611008,sample_151
0.249152502032303,0.252542487648473,0.249152502032303,0.249152508286921,sample_152
0.249995044152123,0.249995044152304,0.249995044151748,0.250014867543824,sample_153
0.249950336644053,0.249950336644053,0.249950336644053,0.250148990067843,sample_154
0.258269675138294,0.247233921435388,0.247233921434937,0.247262481991381,sample_155
0.249890959490384,0.250327112330298,0.249890959491436,0.249890968687882,sample_156
0.249976203592331,0.249976203592366,0.249976203594926,0.250071389220378,sample_157
0.0700500577427404,0.0700502851938352,0.789848992041421,0.0700506650220037,sample_158
0.249990754821528,0.250027733410179,0.249990754821528,0.249990756946764,sample_159
0.249964276205935,0.249964429685383,0.249964276205935,0.250107017902747,sample_160
0.249814683431771,0.249814688405258,0.249814683429517,0.250555944733453,sample_161
0.259601446597337,0.246479403803554,0.246479403803558,0.247439745795552,sample_162
0.889503074632921,0.0368322851088182,0.0368322851088182,0.0368323551494424,sample_163
0.239749054586371,0.239749059176465,0.280748092135018,0.239753794102146,sample_164
0.571830085076389,0.142721632766985,0.142721632766985,0.142726649389641,sample_165
0.246674535521575,0.259976037650276,0.246674535521575,0.246674891306574,sample_166
0.248078812041785,0.255763501526058,0.248078812041785,0.248078874390372,sample_167
0.608302394192144,0.13056584544057,0.130565845440344,0.130565914926942,sample_168
0.253575965988364,0.245155447527165,0.24515544754032,0.256113138944152,sample_169
0.249947285917195,0.24994720769707,0.249947207697069,0.250158298688666,sample_170
0.24994953538479,0.250151393713181,0.24994953538479,0.249949535517239,sample_171
0.246915623317621,0.259252938446526,0.246915623317633,0.24691581491822,sample_172
0.244414106847196,0.266757651222219,0.244414106847196,0.244414135083388,sample_173
0.244794530028661,0.244794560627781,0.265616355238601,0.244794554104957,sample_174
0.249956058400045,0.249956082335677,0.249956058400045,0.250131800864233,sample_175
0.0344968203598503,0.0344968204980995,0.896504628059073,0.0345017310829776,sample_176
0.2495329433055,0.249532943305406,0.249532943602413,0.251401169786681,sample_177
0.249747784338888,0.250756501375989,0.249747786364001,0.249747927921122,sample_178
0.524241567684927,0.158474320968433,0.158474320968433,0.158809790378207,sample_179
0.304259536105955,0.231908047201526,0.231908047201035,0.231924369491483,sample_180
0.0995690595140857,0.0995690595571174,0.701292646771564,0.0995692341572325,sample_181
0.249938976823388,0.24993899203874,0.249939015718359,0.250183015419512,sample_182
0.821549671474109,0.0594734254424687,0.0594734254424684,0.0595034776409536,sample_183
0.249899588002992,0.249899590471442,0.250301233475286,0.249899588050281,sample_184
0.219807860453005,0.219809950510919,0.340572238089296,0.21980995094678,sample_185
0.249812854838374,0.250561427349467,0.249812854838374,0.249812862973784,sample_186
0.249587586446577,0.249587606621769,0.249587586726394,0.25123722020526,sample_187
0.248232045967929,0.255303021603226,0.248232045967929,0.248232886460916,sample_188
0.244688477280049,0.244690609978332,0.265927667384012,0.244693245357607,sample_189
0.256489520874647,0.247815403746858,0.247815403294379,0.247879672084116,sample_190
0.249959908319108,0.250120270796683,0.249959908319109,0.249959912565101,sample_191
0.249940093348215,0.250179715393913,0.249940093348215,0.249940097909658,sample_192
0.249380863344121,0.251853047522848,0.249380863344121,0.249385225788911,sample_193
0.960364971230572,0.0132096548777362,0.0132096548777338,0.0132157190139575,sample_194
0.356631877040387,0.214454456259801,0.2144544562598,0.214459210440012,sample_195
0.841632176027128,0.0527844972243814,0.0527844972243674,0.0527988295241231,sample_196
0.248132630802001,0.255602022410177,0.248132630802001,0.24813271598582,sample_197
0.192956257501567,0.192956263875429,0.421130232935585,0.192957245687419,sample_198
0.0794490664010254,0.0794505396674805,0.761559775488645,0.0795406184428493,sample_199
0.219511045684715,0.219511045692767,0.341466612230144,0.219511296392375,sample_200
0.249957277517179,0.250128167435533,0.249957277517179,0.24995727753011,sample_201
0.225118945618154,0.225118945655433,0.324642227902253,0.22511988082416,sample_202
0.24232456937149,0.2730262890423,0.24232456937149,0.24232457221472,sample_203
0.249811266391728,0.249811266391784,0.249811266391708,0.250566200824779,sample_204
0.248042565540344,0.248042565549118,0.248042565540339,0.255872303370199,sample_205
0.254593592968001,0.248468689207098,0.248468689207098,0.248469028617803,sample_206
0.24888614185821,0.24888614185821,0.248886141861162,0.253341574422419,sample_207
0.170233041623252,0.170233041623412,0.48930067636611,0.170233240387226,sample_208
0.2454321266038,0.263703522768524,0.2454321266038,0.245432224023877,sample_209
0.320188783523193,0.226588789953648,0.226588789953634,0.226633636569525,sample_210
0.925334120615442,0.0248885415712217,0.0248885415712115,0.0248887962421254,sample_211
0.248484479474397,0.248484477049777,0.248484477049777,0.254546566426049,sample_212
0.167831294164607,0.496505934435985,0.167831294164607,0.167831477234801,sample_213
0.226819295031257,0.226819295362881,0.319531450550343,0.226829959055518,sample_214
0.249747469546037,0.250757584067348,0.249747469546037,0.249747476840578,sample_215
0.249005562289628,0.252983313075341,0.249005562289628,0.249005562345404,sample_216
0.24986883202683,0.249868605723905,0.249868605723905,0.250393956525361,sample_217
0.246302087366495,0.261093737573543,0.246302087366495,0.246302087693468,sample_218
0.270489835699208,0.24316769156663,0.24316769156663,0.243174781167532,sample_219
0.249780834967233,0.250657491198581,0.249780835019413,0.249780838814773,sample_220
0.246401156478921,0.260796530544134,0.246401156478921,0.246401156498024,sample_221
0.249999534207927,0.249999534390934,0.249999534224065,0.250001397177075,sample_222
0.247090921370503,0.258716912810974,0.247090921370503,0.247101244448021,sample_223
0.218311049692789,0.218311054543612,0.345066845113665,0.218311050649934,sample_224
0.248966331885463,0.248966333981127,0.248966331941262,0.253101002192148,sample_225
0.248766764507969,0.253682127203925,0.248766764507969,0.248784343780137,sample_226
0.246339856375056,0.246339856382842,0.260980430568253,0.246339856673849,sample_227
0.249692643514745,0.249693074171909,0.249692643309363,0.250921639003983,sample_228
0.232971179750209,0.301086442585231,0.232971179750209,0.232971197914351,sample_229
0.298323469126437,0.233891815242765,0.233891815242739,0.233892900388059,sample_230
0.218969006400572,0.218969217281435,0.343090113229882,0.218971663088112,sample_231
0.125534915271597,0.125534926259597,0.623394299713467,0.125535858755338,sample_232
0.214064973232724,0.214064973987501,0.357804186608684,0.214065866171091,sample_233
0.244605788505445,0.266180292922917,0.244605788505445,0.244608130066194,sample_234
0.249831645329559,0.250505063930078,0.249831645329559,0.249831645410804,sample_235
0.249859739328084,0.249859739325319,0.249859739325318,0.250420782021279,sample_236
0.243340792506147,0.24334079250619,0.269972978193661,0.243345436794002,sample_237
0.313852978900026,0.228713365305672,0.228713365305672,0.228720290488631,sample_238
0.246384004616445,0.260847896350651,0.246384004616445,0.246384094416458,sample_239
0.247554871927469,0.247554863227121,0.247554861572392,0.257335403273017,sample_240
0.24999072818185,0.24999072818185,0.24999072818185,0.25002781545445,sample_241
0.249998209402941,0.24999820940123,0.24999820940123,0.250005371794598,sample_242
0.232134930505991,0.232134930664308,0.303594654956625,0.232135483873076,sample_243
0.249249361521335,0.249249368220681,0.249249361521353,0.252251908736631,sample_244
0.552147403398429,0.149274932313046,0.149274932313045,0.14930273197548,sample_245
0.248919607923221,0.248920616871213,0.253236821585418,0.248922953620148,sample_246
0.249078342590777,0.252764972209225,0.249078342590777,0.249078342609222,sample_247
0.245818886812643,0.245818896953829,0.262543312368873,0.245818903864655,sample_248
0.249559598310088,0.249559598310089,0.249559598310088,0.251321205069735,sample_249
0.248397798077557,0.248397798077598,0.254805497139944,0.248398906704902,sample_250
0.128561887343078,0.128599115442656,0.614267210955086,0.128571786259181,sample_251
0.248524379898819,0.248524380679741,0.254426064943369,0.248525174478071,sample_252
0.249919642079235,0.249919642078912,0.249919642087857,0.250241073753996,sample_253
0.230420296276846,0.230420334621377,0.308725966874081,0.230433402227696,sample_254
0.249581060238256,0.251222564074545,0.249581165924051,0.249615209763148,sample_255
0.249443083243004,0.249443083243662,0.251669612807158,0.249444220706175,sample_256
0.244389295318231,0.244389433750786,0.266831949868334,0.244389321062649,sample_257
0.249651188040563,0.251045730820585,0.249651188040563,0.249651893098289,sample_258
0.235573279939856,0.293279855023851,0.235573279939856,0.235573585096436,sample_259
0.243640805951969,0.269035018598636,0.243640805951984,0.24368336949741,sample_260
0.249992890422991,0.249992890422998,0.249992890448712,0.250021328705299,sample_261
0.249991807022131,0.249991807022138,0.249991807022131,0.250024578933599,sample_262
0.248041711126994,0.24804171117022,0.248041987570688,0.255874590132099,sample_263
0.249897034464101,0.249897034465679,0.249897034464102,0.250308896606119,sample_264
0.239682217797714,0.239682218151671,0.280953170440713,0.239682393609902,sample_265
0.242570403237111,0.24257040324548,0.272288765756743,0.242570427760666,sample_266
0.249456173226363,0.251631328959464,0.249456173226363,0.249456324587809,sample_267
0.230908854895053,0.307273081087423,0.230908854895053,0.23090920912247,sample_268
0.24953697221608,0.251389059785191,0.24953697221608,0.249536995782648,sample_269
0.249996706912783,0.249997523550122,0.249996706912785,0.250009062624311,sample_270
0.249979541466885,0.250061073693368,0.249979541466885,0.249979843372861,sample_271
0.325530404021469,0.224804927909449,0.224804928005864,0.224859740063217,sample_272
0.246068768197891,0.261793692144345,0.246068768198109,0.246068771459655,sample_273
0.123115279899578,0.123115280213112,0.630654124988263,0.123115314899047,sample_274
0.249892414812441,0.249896106710231,0.249892414812769,0.25031906366456,sample_275
0.0833379506635144,0.0833431378389432,0.749602963451549,0.0837159480459935,sample_276
0.240062639456956,0.279812049925104,0.240062639456956,0.240062671160984,sample_277
0.241800312546076,0.241804646781561,0.274550283168969,0.241844757503394,sample_278
0.165991081505784,0.165991081523077,0.502026645474851,0.165991191496287,sample_279
0.24979550803094,0.249795509259446,0.249795508030989,0.250613474678625,sample_280
0.249343252726368,0.249343252726373,0.251970216505508,0.249343278041752,sample_281
0.221919850260884,0.2219206435858,0.334239631993076,0.22191987416024,sample_282
0.214416819404569,0.356742069395289,0.21441681940457,0.214424291795572,sample_283
0.249871016507434,0.249871020789569,0.250381432160062,0.249876530542935,sample_284
0.249946963994837,0.249946964000628,0.249946963994837,0.250159108009698,sample_285
0.246200212071059,0.261398979707128,0.246200212071067,0.246200596150746,sample_286
0.249944449934811,0.250160322673887,0.249944449934814,0.249950777456488,sample_287
0.248893158164442,0.248892789282226,0.248892789282942,0.25332126327039,sample_288
0.249909114256677,0.249909114606926,0.249909114256676,0.250272656879721,sample_289
0.249869402528379,0.250391748386946,0.249869402528385,0.24986944655629,sample_290
0.238715132863595,0.238715889290192,0.238715130899421,0.283853846946791,sample_291
0.24976587881579,0.249765878803698,0.249765878803746,0.250702363576766,sample_292
0.2210872585773,0.221087258581579,0.336738220106879,0.221087262734242,sample_293
0.249938204158676,0.249938204158682,0.249938204158676,0.250185387523966,sample_294
0.249794432389339,0.249794428386384,0.249794428386383,0.250616710837894,sample_295
0.236161868409317,0.291514394228123,0.236161868409317,0.236161868953243,sample_296
0.248666937023876,0.248666932686851,0.248666932686718,0.253999197602556,sample_297
0.249440310929617,0.251664493019753,0.249440310929617,0.249454885121012,sample_298
0.246772210738029,0.24677221074017,0.259635933216343,0.246819645305459,sample_299
0.249989191703123,0.249989191703123,0.249989193451033,0.250032423142721,sample_300
0.161727969714372,0.161727969737547,0.51481563547139,0.161728425076692,sample_301
0.233242775032033,0.233242775637499,0.300271568925105,0.233242880405363,sample_302
0.249994298808509,0.250017103572909,0.249994298808509,0.249994298810072,sample_303
0.249725737889214,0.250822419979772,0.249725737889214,0.249726104241799,sample_304
0.311177265777832,0.22946022705753,0.229460227057524,0.229902280107114,sample_305
0.249657510366552,0.249657511228083,0.251026454404048,0.249658524001317,sample_306
0.24900325825608,0.249002531111257,0.249002531111258,0.252991679521405,sample_307
0.249985528991551,0.250043413024556,0.249985528991551,0.249985528992342,sample_308
0.249998748995606,0.249998695824038,0.249998695824054,0.250003859356301,sample_309
0.246765553866966,0.246765553869127,0.25970333295334,0.246765559310567,sample_310
0.124499965414071,0.124501072928262,0.626491067828291,0.124507893829375,sample_311
0.249245506513607,0.249245507141663,0.249245506515876,0.252263479828854,sample_312
0.234879426552094,0.234878165237722,0.234878165237132,0.295364242973052,sample_313
0.862711832429009,0.0457627150179399,0.0457627150179399,0.045762737535111,sample_314
0.249836827115598,0.250489494660917,0.249836827115598,0.249836851107887,sample_315
0.37458005948168,0.20824500114383,0.208245001115619,0.208929938258871,sample_316
0.0838898393206795,0.0838898408486032,0.74832750741844,0.083892812412278,sample_317
0.249547533583006,0.249547533582723,0.249547533582723,0.251357399251548,sample_318
0.235913052333419,0.292260838023888,0.235913052333419,0.235913057309274,sample_319
0.49240118561964,0.169177622448803,0.169177622448764,0.169243569482793,sample_320
0.249982218031262,0.249982218031262,0.249982218032662,0.250053345904813,sample_321
0.477310036655641,0.174229871888233,0.174229871887861,0.174230219568265,sample_322
0.248881111094181,0.253356634929267,0.248881111094181,0.248881142882371,sample_323
0.24889467477618,0.248898341806162,0.248894660780192,0.253312322637466,sample_324
0.249958497831984,0.250124415683159,0.249958497832005,0.249958588652853,sample_325
0.283432358837118,0.238848268905229,0.23884826887949,0.238871103378163,sample_326
0.243112599175735,0.243119419889211,0.270620110197209,0.243147870737846,sample_327
0.225958886356031,0.225958892422362,0.322120878420781,0.225961342800826,sample_328
0.249999089026286,0.249999093216223,0.249999093417518,0.250002724339974,sample_329
0.249997873699201,0.250006377802494,0.249997873699201,0.249997874799105,sample_330
0.291516947994756,0.236155719460888,0.236155719468659,0.236171613075697,sample_331
0.248631628450911,0.254105114628268,0.248631628450911,0.248631628469911,sample_332
0.249200275967084,0.249200275933929,0.249200275933929,0.252399172165058,sample_333
0.249884546505207,0.249884546505207,0.249884546505207,0.250346360484378,sample_334
0.238535323746136,0.238542422652557,0.238535323782746,0.284386929818562,sample_335
0.14136677520937,0.141366776103904,0.575887585942647,0.14137886274408,sample_336
0.24994722188339,0.24994722216836,0.249947221427081,0.250158334521168,sample_337
0.126472392034953,0.126472392060183,0.620582641328443,0.126472574576422,sample_338
0.24963466951785,0.24963466951847,0.251095495864272,0.249635165099408,sample_339
0.204261750898466,0.2042617515103,0.387148293995628,0.204328203595606,sample_340
0.246991268778407,0.25902615669812,0.246991268778407,0.246991305745066,sample_341
0.249523784964841,0.251395670465599,0.249523784977312,0.249556759592248,sample_342
0.114124110601672,0.114124110749066,0.657626944118873,0.114124834530389,sample_343
0.612935092021265,0.129021386152806,0.129021386152803,0.129022135673125,sample_344
0.109459997006946,0.109459998666283,0.671619978923543,0.109460025403227,sample_345
0.249190458106844,0.249193586051935,0.252425191560734,0.249190764280486,sample_346
0.240977187743746,0.277068434927379,0.240977187743746,0.24097718958513,sample_347
0.249996774318619,0.249995647926376,0.249995647926208,0.250011929828798,sample_348
0.0759121468678027,0.0759121483327009,0.772263143295225,0.0759125615042718,sample_349
0.245987578450016,0.262036630584535,0.245987578450016,0.245988212515432,sample_350
0.248847637785384,0.248870239932365,0.25342733628822,0.248854785994031,sample_351
0.242539224218434,0.27238228422574,0.242539224218434,0.242539267337391,sample_352
0.249963300068689,0.249963300068844,0.249963300068687,0.25011009979378,sample_353
0.369036398090097,0.210317871153346,0.210317871069069,0.210327859687488,sample_354
0.249601165757628,0.251196487808339,0.249601165757632,0.249601180676401,sample_355
0.235355477253923,0.293933559934893,0.235355477253923,0.235355485557261,sample_356
0.250153397233896,0.249948628756245,0.249948628756251,0.249949345253609,sample_357
0.131146569573991,0.131146569596021,0.606558110850458,0.131148749979531,sample_358
0.452768896563378,0.182407040627187,0.182407040627187,0.182417022182248,sample_359
0.249771115371237,0.25068648425953,0.249771115371237,0.249771284997996,sample_360
0.248473755528895,0.248559080591253,0.254493326736548,0.248473837143305,sample_361
0.237167228850653,0.237167228850656,0.28849813628375,0.237167406014941,sample_362
0.249980049914715,0.249980049991325,0.249984715321086,0.250055184772874,sample_363
0.194069527613496,0.194069529897589,0.417790609468098,0.194070333020816,sample_364
0.25609200406437,0.247969331147732,0.247969331147724,0.247969333640173,sample_365
0.238449936403362,0.238449936409135,0.284650178479028,0.238449948708476,sample_366
0.249167613417193,0.252481276771181,0.249183494824838,0.249167614986789,sample_367
0.249819364669974,0.249819364670219,0.249819364669973,0.250541905989834,sample_368
0.249963886192771,0.249963886189324,0.249963886189324,0.250108341428582,sample_369
0.245086019505779,0.245086019130304,0.245086019093096,0.264741942270821,sample_370
0.22613516859555,0.321520540368926,0.226135168595551,0.226209122439973,sample_371
0.257409784704762,0.247529797785381,0.247529797785381,0.247530619724477,sample_372
0.148750485346984,0.14875048534889,0.553748526637571,0.148750502666556,sample_373
0.258418730235596,0.247192458677971,0.247192458677971,0.247196352408462,sample_374
0.507318014035859,0.164218463233732,0.164218463233726,0.164245059496683,sample_375
0.305694503553302,0.231424790428551,0.231424790428928,0.23145591558922,sample_376
